"date","city_name","province_level_region","city_type","latitude","longitude","temperature_2m_mean_c","temperature_2m_min_c","temperature_2m_max_c","apparent_temperature_max_c","precipitation_sum_mm","rain_sum_mm","wind_speed_10m_max_kmh","shortwave_radiation_sum_mj_m2","pm2_5_mean_ug_m3","pm10_mean_ug_m3","nitrogen_dioxide_mean_ug_m3","ozone_mean_ug_m3","us_aqi_daily_max","european_aqi_daily_max"
"2023-11-18","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-8.3","-9.8","-5.6","-12.2","0.00","0.00","25.5","8.55","16.517","24.446","13.575","57.333","72","43"
"2023-11-19","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-6.3","-8.0","-3.8","-9.1","0.10","0.00","17.2","8.08","20.879","30.838","17.2","47.333","75","50"
"2023-11-20","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-4.0","-11.8","2.6","-3.3","0.00","0.00","29.0","8.01","20.892","32.375","25.725","33.208","72","44"
"2023-11-21","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-1.4","-8.4","2.5","-3.2","0.00","0.00","27.3","7.74","26.708","47.058","25.1","28.625","82","61"
"2023-11-22","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-4.7","-9.1","-1.6","-7.7","9.90","0.00","31.9","2.13","15.25","23.217","16.904","46.5","90","64"
"2023-11-23","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-10.8","-16.0","-6.2","-12.8","1.40","0.00","23.7","6.10","8.833","12.688","8.771","62.583","62","31"
"2023-11-24","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-18.0","-24.0","-12.1","-18.4","0.00","0.00","21.8","6.71","19.979","28.596","18.45","42.458","71","40"
"2023-11-25","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-18.2","-24.5","-14.9","-19.3","0.40","0.00","14.6","7.66","20.958","29.879","22.283","35","71","40"
"2023-11-26","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-19.4","-21.8","-16.3","-20.3","0.00","0.00","12.3","7.24","60.821","86.971","60.608","11.25","154","89"
"2023-11-27","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-17.6","-19.1","-14.4","-18.8","0.10","0.00","10.2","5.94","38.633","55.588","34.708","22.917","154","89"
"2023-11-28","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-19.4","-22.2","-15.9","-21.5","0.10","0.00","15.1","7.52","19.342","27.717","23.308","32.583","108","71"
"2023-11-29","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-18.8","-20.8","-15.6","-21.4","0.00","0.00","16.0","7.15","15.196","21.717","18.958","46.375","70","39"
"2023-11-30","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.5","-20.6","-12.9","-19.0","0.00","0.00","18.5","7.25","13.446","19.3","13.608","53.042","62","30"
"2023-12-01","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.5","-22.3","-12.2","-17.4","0.00","0.00","13.0","7.20","20.108","28.808","20.442","41.875","71","40"
"2023-12-02","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-13.1","-19.2","-7.7","-11.9","0.00","0.00","15.3","6.03","28.921","41.708","23.729","37.042","86","63"
"2023-12-03","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-10.3","-18.9","-3.0","-10.1","0.00","0.00","31.6","6.97","20.75","30.242","19.329","43.667","92","65"
"2023-12-04","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-5.9","-13.4","-2.5","-8.3","0.00","0.00","27.9","6.60","23.417","36.762","31.525","30.708","77","52"
"2023-12-05","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-4.0","-13.3","2.0","-5.0","0.00","0.00","33.2","6.46","38.188","63.071","22.842","39.583","106","70"
"2023-12-06","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-7.0","-12.5","-0.6","-6.1","0.00","0.00","20.8","6.95","13.563","21.979","14.854","51.25","107","71"
"2023-12-07","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-14.4","-17.5","-10.6","-16.0","0.00","0.00","17.8","7.02","18.088","25.846","22.058","43.042","66","35"
"2023-12-08","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-5.7","-15.0","2.4","-2.8","5.20","0.00","24.8","4.58","17.15","28.029","17.596","43.875","80","59"
"2023-12-09","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.0","-18.3","-13.6","-19.8","0.00","0.00","18.8","6.85","9.729","13.925","13.029","47.542","65","34"
"2023-12-10","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-19.6","-22.1","-17.0","-23.3","0.00","0.00","19.1","6.80","12.337","17.546","14.842","47.167","55","24"
"2023-12-11","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-20.8","-23.3","-18.3","-23.1","0.00","0.00","8.5","6.35","24.45","34.742","21.746","38.208","80","59"
"2023-12-12","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-20.2","-24.3","-18.0","-22.6","0.00","0.00","8.8","6.49","31.15","44.354","25.867","33.208","91","64"
"2023-12-13","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-20.6","-23.8","-17.6","-21.9","0.00","0.00","7.1","6.49","46.212","67.121","30.483","28.708","126","77"
"2023-12-14","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-20.5","-23.7","-17.6","-22.3","0.00","0.00","14.8","6.41","29.546","46.275","21.629","41.542","127","77"
"2023-12-15","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-18.6","-19.6","-17.4","-23.2","0.00","0.00","19.2","5.77","15.646","18.45","10.633","59.625","89","64"
"2023-12-16","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-20.5","-24.7","-18.8","-25.0","0.60","0.00","17.1","4.48","12.617","18.025","13.375","53.75","63","31"
"2023-12-17","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-23.4","-25.7","-19.9","-26.2","0.00","0.00","20.5","6.57","13.588","19.433","15.671","47.583","60","28"
"2023-12-18","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-23.9","-27.8","-20.3","-25.1","0.00","0.00","10.5","6.54","41.079","58.688","28.096","30.292","104","70"
"2023-12-19","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-24.4","-27.3","-20.2","-25.4","0.00","0.00","12.3","6.06","42.55","60.829","29.338","29.75","153","88"
"2023-12-20","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-26.6","-30.9","-21.6","-27.4","0.00","0.00","14.1","6.00","22.921","32.704","21.412","36.583","118","74"
"2023-12-21","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-26.1","-29.9","-20.3","-25.9","0.00","0.00","12.8","6.23","25.092","35.883","24.046","34.375","80","60"
"2023-12-22","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-21.3","-27.0","-15.8","-21.5","0.00","0.00","15.3","5.14","18.179","25.975","18.121","38.167","80","60"
"2023-12-23","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-18.7","-23.4","-12.9","-18.0","0.00","0.00","12.8","6.30","27.483","39.371","20.583","30.917","87","63"
"2023-12-24","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.9","-22.0","-12.6","-18.9","0.00","0.00","20.1","6.16","24.071","34.387","20.392","32.792","85","62"
"2023-12-25","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-15.2","-22.9","-8.7","-13.9","2.30","0.00","19.6","5.35","28.862","41.183","21.646","30.25","90","64"
"2023-12-26","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-15.9","-18.9","-9.3","-14.4","0.10","0.00","21.8","6.27","27.013","38.692","19.679","35.583","88","63"
"2023-12-27","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-15.1","-19.9","-10.5","-15.5","0.00","0.00","13.7","6.44","28.679","41.029","18.729","29.417","89","64"
"2023-12-28","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-11.8","-14.5","-7.8","-12.4","0.00","0.00","11.2","6.26","45.158","64.971","25.417","22.917","123","76"
"2023-12-29","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-10.0","-14.5","-5.6","-8.9","0.00","0.00","14.1","4.17","40.596","58.567","23.912","26.333","125","76"
"2023-12-30","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-9.8","-11.7","-8.5","-13.1","2.50","0.00","17.6","2.64","20.417","29.375","20.979","30.792","121","75"
"2023-12-31","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-17.2","-22.8","-10.7","-15.8","0.20","0.00","19.8","6.64","26.817","38.217","19.667","44.083","77","54"
"2024-01-01","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-15.2","-24.1","-8.9","-15.2","0.00","0.00","21.1","5.23","30.479","43.792","21.621","36.375","114","73"
"2024-01-02","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.3","-20.9","-13.1","-17.1","0.00","0.00","13.4","5.93","41.279","59.088","38.342","25.583","115","73"
"2024-01-03","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-10.5","-14.1","-8.4","-13.1","0.00","0.00","16.5","4.73","18.563","26.617","35.246","25.25","114","73"
"2024-01-04","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-7.7","-11.8","-2.3","-7.6","0.00","0.00","22.7","5.52","29.396","43.708","26.388","27.5","88","63"
"2024-01-05","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-15.7","-22.5","-11.4","-17.6","0.00","0.00","23.4","5.08","18.179","25.996","19.121","38.958","88","64"
"2024-01-06","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-19.1","-23.5","-11.8","-17.0","0.10","0.10","13.4","5.29","41.671","59.658","28.675","23.042","129","78"
"2024-01-07","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-20.8","-24.5","-16.6","-22.2","0.00","0.00","15.6","6.71","17.267","24.583","16.871","39.667","115","73"
"2024-01-08","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.9","-21.2","-10.8","-15.5","0.00","0.00","23.2","6.16","24.55","35.229","19.917","29.417","79","58"
"2024-01-09","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-21.1","-26.8","-14.5","-19.3","0.00","0.00","15.5","7.12","31.229","44.962","21.342","38","94","66"
"2024-01-10","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-13.5","-23.8","-8.1","-14.8","0.00","0.00","27.2","7.19","22.671","32.883","15.288","38.75","96","67"
"2024-01-11","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-12.8","-20.1","-7.9","-12.9","1.00","0.00","20.5","4.76","21.192","30.771","20.554","32.417","83","61"
"2024-01-12","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-21.1","-26.8","-14.5","-18.6","0.00","0.00","13.0","6.78","42.258","60.621","27.275","31.042","114","73"
"2024-01-13","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-19.5","-28.0","-12.8","-17.0","0.80","0.00","14.5","5.98","33.75","48.379","31.079","24.708","131","78"
"2024-01-14","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-14.4","-17.3","-12.2","-17.0","0.30","0.00","24.6","7.65","13.067","18.762","12.862","50.25","97","67"
"2024-01-15","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-19.3","-23.7","-13.1","-18.5","0.00","0.00","15.2","7.73","23.3","33.3","20.912","46.75","74","46"
"2024-01-16","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-12.6","-23.1","-6.7","-13.5","0.00","0.00","29.0","7.77","27.733","40.188","20.642","37.875","94","66"
"2024-01-17","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-11.1","-19.3","-7.3","-13.1","0.00","0.00","18.5","7.64","28.921","42.983","33.271","28.542","91","65"
"2024-01-18","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-18.7","-24.2","-13.5","-17.2","0.00","0.00","14.8","7.90","34.854","50.096","25.308","44.083","96","67"
"2024-01-19","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-21.9","-26.6","-15.4","-20.2","0.00","0.00","14.8","7.87","31.35","44.963","25.963","34.375","123","76"
"2024-01-20","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-20.3","-24.7","-17.5","-23.8","0.50","0.00","19.7","6.57","14.446","20.638","11.212","51.625","92","65"
"2024-01-21","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-19.9","-22.1","-18.1","-24.0","0.70","0.10","15.3","6.11","11.504","16.225","9.725","53.625","60","29"
"2024-01-22","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-22.7","-28.4","-19.8","-25.9","0.10","0.00","17.9","8.20","12.65","18.013","11.725","55.708","56","26"
"2024-01-23","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-22.8","-32.0","-15.7","-21.1","0.60","0.00","12.2","5.95","24.979","35.775","20.754","42.292","81","60"
"2024-01-24","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-21.1","-25.3","-15.2","-20.2","0.00","0.00","12.4","8.50","19.333","27.596","17.554","52.583","80","60"
"2024-01-25","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-19.2","-26.7","-10.1","-14.9","0.00","0.00","14.1","8.47","44.225","63.525","33.467","24.625","121","75"
"2024-01-26","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-17.1","-21.9","-13.0","-17.3","0.00","0.00","8.7","7.96","33.558","48.113","39.887","22.625","129","78"
"2024-01-27","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.2","-20.4","-11.4","-16.2","0.00","0.00","10.2","7.39","22.704","32.529","30.208","34.292","96","67"
"2024-01-28","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-15.5","-22.0","-7.7","-12.4","0.00","0.00","13.8","6.99","38.979","56.604","38.942","24.958","123","76"
"2024-01-29","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-18.4","-23.7","-13.9","-18.5","0.00","0.00","11.3","8.73","26.888","38.571","24.829","36.708","109","71"
"2024-01-30","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-19.8","-25.7","-15.1","-20.7","0.10","0.00","14.2","7.75","25.633","36.792","27.446","37.167","98","68"
"2024-01-31","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-21.4","-28.3","-17.4","-23.8","0.00","0.00","17.6","9.30","18.508","26.675","14.137","50.708","81","61"
"2024-02-01","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-22.2","-28.6","-15.8","-21.6","0.00","0.00","16.6","9.64","15.288","21.871","15.246","48.708","68","37"
"2024-02-02","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-21.2","-26.6","-13.9","-18.8","0.00","0.00","11.9","9.80","31.463","45.658","21.579","40.042","91","65"
"2024-02-03","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-21.7","-29.7","-12.0","-17.5","0.00","0.00","15.1","9.87","36.567","52.479","27.354","33.333","114","73"
"2024-02-04","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-19.4","-26.3","-11.6","-17.0","0.00","0.00","14.5","10.03","36.479","52.371","24.771","35.167","103","69"
"2024-02-05","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-21.0","-27.7","-13.0","-17.8","0.00","0.00","11.6","9.35","30.058","43.121","29.692","40.875","105","70"
"2024-02-06","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-17.7","-22.5","-9.7","-14.4","0.00","0.00","13.9","9.83","38.987","56.05","26.283","44.167","107","71"
"2024-02-07","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.7","-24.8","-7.8","-13.2","0.00","0.00","14.1","10.41","46.254","66.954","24.733","36.417","143","82"
"2024-02-08","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.2","-24.0","-7.3","-11.9","0.00","0.00","13.3","10.56","32.633","46.929","24.333","40.375","127","77"
"2024-02-09","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-14.4","-22.0","-5.9","-9.6","0.00","0.00","11.4","8.32","66.062","95.058","41.296","26.667","156","91"
"2024-02-10","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-13.7","-17.2","-8.7","-13.4","0.00","0.00","10.6","6.67","28.025","40.396","34.246","36.417","160","96"
"2024-02-11","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-9.5","-13.2","-4.7","-9.4","0.20","0.00","16.7","10.91","31.958","47.371","16.379","46.625","98","68"
"2024-02-12","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-2.5","-10.3","2.4","-5.0","0.00","0.00","37.6","11.23","27.954","45.796","12.362","59.667","93","66"
"2024-02-13","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","1.0","-4.0","4.4","-1.3","0.00","0.00","32.9","11.22","28.071","49.171","8.971","70.167","109","71"
"2024-02-14","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-5.6","-12.5","-2.5","-8.1","0.00","0.00","20.3","10.18","12.737","18.271","11.996","60.917","86","62"
"2024-02-15","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-12.2","-16.8","-6.8","-12.5","0.00","0.00","17.6","11.91","26.4","37.775","19.575","48.5","79","57"
"2024-02-16","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-6.1","-16.2","0.8","-5.1","0.00","0.00","25.9","11.87","25.708","37.875","18.675","47.208","96","67"
"2024-02-17","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","2.4","-0.8","6.9","0.2","0.00","0.00","29.9","11.76","24.838","41.113","10.567","63.5","83","61"
"2024-02-18","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","0.3","-8.8","5.1","-0.4","4.30","1.60","27.1","1.81","13.75","22.992","9.646","56.958","80","59"
"2024-02-19","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-11.9","-18.1","-9.0","-15.0","0.10","0.00","18.2","12.00","13.708","20.312","8.529","61.542","59","29"
"2024-02-20","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.9","-20.9","-12.9","-19.0","0.00","0.00","16.2","12.96","11.225","16.071","9.808","55.917","62","31"
"2024-02-21","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-16.8","-21.9","-10.7","-16.4","0.00","0.00","15.5","13.07","16.171","23.1","11.508","54.292","63","31"
"2024-02-22","Harbin","Heilongjiang","Provincial capital","45.8038","126.5349","-15.2","-22.0","-7.5","-13.0","0.00","0.00","15.4","13.14","19.092","27.379","14.546","51.333","69","38"
