"","date","city_name","province_level_region","city_type","latitude","longitude","temperature_2m_mean_c","temperature_2m_min_c","temperature_2m_max_c","apparent_temperature_max_c","precipitation_sum_mm","rain_sum_mm","wind_speed_10m_max_kmh","shortwave_radiation_sum_mj_m2","pm2_5_mean_ug_m3","pm10_mean_ug_m3","nitrogen_dioxide_mean_ug_m3","ozone_mean_ug_m3","us_aqi_daily_max","european_aqi_daily_max"
"488","2024-05-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.4,10.7,20.5,20,0.5,0.5,19.1,19.97,29.746,49.938,42.379,59.875,117,74
"489","2024-05-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.2,12.3,20.8,20.8,0,0,18.5,22.26,24.904,41.729,42.883,60.583,89,64
"490","2024-05-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.8,14.2,18.1,16.9,10.3,10.3,17.6,8.32,28.242,45.717,43.038,65.083,99,68
"491","2024-05-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.4,16.5,23,23.8,9.3,9.3,21.1,9.09,41.733,59.779,64.5,27.542,109,71
"492","2024-05-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.4,16.7,25.3,25.6,0,0,19.1,21,78.633,113.125,85.571,25.417,166,102
"493","2024-05-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.8,16.3,24.5,26,5.6,5.6,11.2,24.09,72.713,106.846,85.913,40.583,173,110
"494","2024-05-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.2,13.1,21.3,21.3,0,0,19.6,25.98,44.504,67.217,64.842,49.667,163,99
"495","2024-05-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.5,10.7,22.4,23,0,0,15.2,23.12,26.096,40.979,54.171,49.208,123,76
"496","2024-05-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.1,13.8,24.3,23.7,0,0,25.6,26.27,17.5,30.608,31.042,77.625,82,61
"497","2024-05-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.6,18.9,26.4,28.1,14.4,14.4,16.7,12.3,44.433,65.354,75.567,30.792,115,73
"498","2024-05-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.3,14.1,21.6,23.6,2.4,2.4,19.9,12.1,39.212,74.246,66.254,46.083,136,80
"499","2024-05-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,18,12.3,24.3,24,0,0,12.2,25.14,43.629,70.458,71.437,39.75,141,82
"500","2024-05-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.1,11.6,25.3,26.7,0,0,13,26.82,31.546,47.367,65.204,33.167,120,75
"501","2024-05-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.1,11.6,24.8,26.3,0,0,35.1,26.17,37.55,60.175,57.408,48.167,113,72
"502","2024-05-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.1,8.8,24.4,23.4,0,0,18.6,27.42,41.8,60.871,70.5,34.083,120,75
"503","2024-05-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.7,14.8,27.1,27.6,0,0,20.4,26.54,36.371,55.758,42.175,79,116,73
"504","2024-05-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.8,17.6,27.1,28.5,0,0,23.5,26.39,22.742,39.229,34.138,78.25,104,70
"505","2024-05-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.2,16.4,26.7,28.4,0,0,18.8,25.34,17.929,29.408,37.329,64.917,76,51
"506","2024-05-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.3,18.4,27.8,28.6,0.1,0.1,18.2,16.94,25.671,38.267,44.979,39.583,81,60
"507","2024-05-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.5,18.9,25.8,26.9,0.1,0.1,21.9,17.2,18.617,29.542,40.729,48.208,82,61
"508","2024-05-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,21,18,25.3,27.1,0,0,14.1,16.87,30.417,52.387,46.575,53.083,91,65
"509","2024-05-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.7,17.3,26.6,28.7,0,0,15.3,19.92,26.475,41.158,44.375,58.417,90,64
"510","2024-05-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.6,18.5,29,31.9,0,0,21.4,23.62,21.817,32.538,41.758,51.042,87,63
"511","2024-05-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.8,20.2,26.5,27.7,0.3,0.3,19.4,13.69,25.567,37.646,34.454,54.375,81,60
"512","2024-05-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.4,21.1,33.8,38.3,4.3,4.3,18.8,22.96,65.296,93.512,76.221,40.958,154,89
"513","2024-05-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.4,17.4,24.1,28.5,35.9,35.9,24.3,6.49,32.662,52.825,49.313,51.208,166,102
"514","2024-05-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.4,16.2,25.6,24.3,0,0,20.3,27.59,27.917,43.592,52.008,51.25,95,66
"515","2024-05-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.9,14.5,24.7,24.8,0,0,20.1,24.74,18.262,32.542,31.946,83.833,86,62
"516","2024-05-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.4,16.7,25.9,27.5,5.6,5.6,16.8,16.06,33.25,53.233,50.904,58.292,94,66
"517","2024-05-31","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.3,17.8,22.1,23.9,8.6,8.6,14.8,6.13,57.846,84.475,82.058,11.458,157,92
"518","2024-06-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.3,16.3,24.5,26.2,0.3,0.3,21.1,17.71,64.379,99.638,56.508,62.25,161,96
"519","2024-06-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,21,16.1,26.1,26.1,0,0,14.2,23.64,30.871,47.904,53.7,50.667,156,92
"520","2024-06-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.3,17.5,29.7,31,0,0,14.6,25.61,96.667,139.508,101.021,14.125,179,116
"521","2024-06-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.8,17.8,26.2,28.1,0,0,17.1,23.93,31.254,54.654,45.579,61.25,179,117
"522","2024-06-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.3,17.8,21.7,22.4,3.8,3.8,15.9,5.03,15.979,28.458,30.733,76.542,92,65
"523","2024-06-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.4,17.1,22.9,22.1,0.1,0.1,17.7,16.4,19.933,34.838,36.8,81.625,73,60
"524","2024-06-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.6,15.6,24.7,25.3,0.8,0.8,13.8,15.25,19.662,32.888,44.179,66,73,55
"525","2024-06-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.8,17.9,28.1,30.4,0.1,0.1,16.9,20.96,27.017,41.458,64.542,36.708,82,61
"526","2024-06-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,24,19,30.3,32.3,0,0,13.8,17.55,73.208,109.763,84.5,37.292,161,97
"527","2024-06-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.3,20.2,24.8,24.5,0.5,0.5,17.6,13.05,29.788,43.912,48.775,60.167,164,101
"528","2024-06-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.7,20.5,25.9,27.8,4.4,4.4,16.7,9.07,15.321,24.158,34.271,69.792,89,64
"529","2024-06-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.2,21.7,28.3,32.2,2.2,2.2,14.8,16.03,17.417,25.475,50.454,32.708,65,38
"530","2024-06-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.4,20.2,30.5,35.8,0.1,0.1,17.2,19.95,17.512,26.371,44.288,55.792,74,46
"531","2024-06-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.6,20.8,30.4,34,0,0,18.9,17.42,16.283,25.633,37.237,70.25,66,45
"532","2024-06-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.6,20.4,31.3,34.9,0,0,12.5,25.69,26.629,40.246,56.171,32.333,80,59
"533","2024-06-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.1,19.7,31.8,34.2,0,0,16.8,21.05,34.721,55.808,54.338,47.542,109,71
"534","2024-06-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,24,20,27.5,28.4,2.6,2.6,19.3,17.56,24.004,40.633,41.946,70.208,99,68
"535","2024-06-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.5,16.9,29.3,30.4,0,0,21.3,26.76,42.183,65.296,49.575,78.375,124,76
"536","2024-06-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.2,21.6,27.4,31.2,23.2,23.2,17.6,7.99,26.2,38.012,53.075,30.792,117,74
"537","2024-06-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,26,24,29.3,33.9,34.1,34.1,21.1,11.33,42.004,60.05,82.6,14.5,112,72
"538","2024-06-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.7,23.8,31.1,35.8,5.7,5.7,18.3,12.87,53.642,76.767,93.142,16.042,148,84
"539","2024-06-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.4,25.5,31.5,36.6,10.2,10.2,17.7,11.09,51.804,74.617,85.538,18.75,151,85
"540","2024-06-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,24,20.6,27.2,31.7,50.8,50.8,20,4.05,57.021,81.683,99.513,3.333,150,85
"541","2024-06-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.2,21,27.8,31.7,8.5,8.5,17.8,8.22,87.471,125.825,112.962,2.75,173,110
"542","2024-06-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.9,20.1,23,26.4,27.1,27.1,10.2,3.6,69.862,99.146,93.733,0.875,173,110
"543","2024-06-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.6,19.9,24.9,28.1,63.4,63.4,25.6,5.11,24.737,35.617,55.312,30.5,160,96
"544","2024-06-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.5,22.2,24.5,27.8,32.8,32.8,15.4,5.04,51.592,73.717,79.642,2.667,137,80
"545","2024-06-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,24,21.2,27.1,30.6,14.5,14.5,17.8,9.78,63.683,91.217,85.942,16.5,160,96
"546","2024-06-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.8,23.8,30.9,35.9,8.7,8.7,24.3,8.26,31.358,46.908,65.054,24.625,156,91
"547","2024-06-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.8,24.2,26.9,31.9,43.4,43.4,14.7,3.12,48.692,70.142,70.933,7.792,129,78
"548","2024-07-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.8,23.9,30.5,35.9,28.1,28.1,15.4,9.52,45.267,65.4,74.025,15.792,140,81
"549","2024-07-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.3,25.2,34.5,38.4,1.5,1.5,28,21.99,32.942,48.275,65.188,47.542,124,76
"550","2024-07-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.5,24.3,33.5,39.2,3.4,3.4,17.2,23.18,96.817,139,126.2,39.5,175,112
"551","2024-07-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.8,25.7,36.4,42.4,0,0,21.1,25.92,107.746,154.608,93.529,71.833,195,135
"552","2024-07-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.9,25.7,36.1,42.5,0,0,17.3,25.85,86.517,124.296,79.875,84.5,191,131
"553","2024-07-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.4,27.3,37.1,42.3,0,0,17.8,24.53,66.621,95.975,59.946,78.583,172,109
"554","2024-07-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.8,27.6,36.9,42.5,0,0,16.2,24.39,69.542,100.6,67.642,78.5,163,99
"555","2024-07-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.9,28.3,36.7,42.5,0,0,16.6,21.47,61.558,89.104,64.958,85.292,160,96
"556","2024-07-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,31,27.8,35.6,39.4,0,0,17.6,16.88,53.367,77.433,82.117,43.125,154,89
"557","2024-07-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.4,25.2,32.7,36.9,10.9,10.9,18,8.51,59.05,86.633,108.908,23.125,160,95
"558","2024-07-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.9,23,27,31.6,35.7,35.7,13,8.41,29.537,42.421,68.179,38.458,153,87
"559","2024-07-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.2,23,28.9,34.3,45.2,45.2,10.2,7.9,76.467,109.504,67.179,54.583,163,99
"560","2024-07-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.1,24.3,31.6,37.7,20.5,20.5,17.4,12.03,84.546,121.908,106.75,22.333,177,115
"561","2024-07-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,27,24.4,30.7,37.6,26.3,26.3,11.7,10.48,84.55,121.713,111.108,14.875,180,118
"562","2024-07-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.5,25.8,31.9,38.2,1.3,1.3,17.1,11.42,91.392,132.408,89.958,34.458,180,118
"563","2024-07-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.8,27.1,33.8,39.5,0,0,22.7,25.23,25.071,38.329,37.558,33.833,176,113
"564","2024-07-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.9,26.5,34.2,40.7,0,0,21.4,18.09,49.921,73.908,56.454,51.458,133,79
"565","2024-07-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.1,27.4,35.9,41.2,0.9,0.9,17.8,20.91,68.192,98.742,86.125,61.333,156,91
"566","2024-07-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.3,27.2,36.3,42.7,0.4,0.4,13.7,21.98,96.375,138.662,87.287,80,181,119
"567","2024-07-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.5,28.1,35.8,41.6,0,0,20.2,23.71,46,68.196,53.008,58.042,179,117
"568","2024-07-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.7,28,36,43.3,0,0,20.7,18,43.946,64.821,54.783,40.625,129,78
"569","2024-07-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.8,27.7,35.5,41.5,0,0,25.8,26.07,20.687,31.85,35.321,24.375,121,75
"570","2024-07-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.2,27.3,34.2,40.1,0,0,24.4,25.61,17.533,27.1,32.662,24.083,72,43
"571","2024-07-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.1,27,33.8,38.5,0,0,24,24.71,17.392,27.488,25.254,28.75,68,37
"572","2024-07-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,30,27.9,33.1,36.5,0.2,0.2,31.2,23.61,15.45,25.929,19.612,50.458,66,38
"573","2024-07-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.7,27.3,30.8,33.7,9.7,9.7,39.2,12.21,14.892,24.708,18.754,55.792,63,35
"574","2024-07-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.8,28,32.6,34.9,0.1,0.1,47.3,23.13,13.267,21.933,17.983,62.167,61,41
"575","2024-07-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.8,27.5,33.2,36.8,0,0,35.4,25.24,13.775,22.313,24.108,41.167,60,30
"576","2024-07-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.8,26.7,33.9,39.7,0,0,21.9,26.1,19.329,29.729,30.7,18.667,69,39
"577","2024-07-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.3,27.1,34.4,39.9,0,0,22.7,25.62,13.592,21.438,29.008,16.625,70,39
"578","2024-07-31","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.6,27.3,37.4,43.5,0.1,0.1,19.9,24.75,43.688,64.4,51.983,72.5,118,74
"579","2024-08-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,33.4,29.1,38.2,43.9,0.4,0.4,14.4,24.59,73.337,106.275,69.317,80.5,162,98
"580","2024-08-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,34.1,29.1,39.1,44.5,0.1,0.1,11.5,24.36,93.333,135.058,91.854,60.875,172,110
"581","2024-08-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,33.4,28.8,39.8,46.2,1.3,1.3,14,23.73,129.746,186.846,77.367,86.958,228,163
"582","2024-08-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.8,27.9,39.5,45.9,0,0,16.5,24.49,90.958,132.65,60.604,85.375,204,144
"583","2024-08-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.8,27.5,37,42.8,0.3,0.3,18.6,24.29,61.925,91.792,45.513,77.792,175,113
"584","2024-08-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.5,27.3,37.7,41.7,0,0,19.8,25.45,51.275,76.317,39.921,75.583,155,90
"585","2024-08-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.1,27,37.5,43.9,2.4,2.4,18.4,24.15,61.942,93,43.467,77.917,155,90
"586","2024-08-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.8,26.9,38.4,45.2,0.3,0.3,15.1,24.83,67.804,99.858,49.862,50.167,159,94
"587","2024-08-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.3,27.2,39,45.2,0,0,17.1,23.94,55.967,83.179,52.083,43.375,162,98
"588","2024-08-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.5,28,38.3,43.4,0,0,17.4,23.62,56.287,85.229,51.471,70.208,151,85
"589","2024-08-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,33.3,28.8,39.4,44.9,0.3,0.3,17.7,23.97,76.692,114.85,55.912,124.875,212,100
"590","2024-08-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.1,27.9,36.9,45.7,14.1,14.1,14.2,22.33,118.983,172.804,90.283,106.417,218,136
"591","2024-08-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.2,27.3,34.2,40,0.3,0.3,19.5,23.68,43.704,70.725,32.067,108.458,195,135
"592","2024-08-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.7,26.3,33.3,38,0.2,0.2,17.3,23.9,13.679,26.3,33.821,75.125,121,75
"593","2024-08-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.5,26.3,33.3,37.7,0.6,0.6,16.5,23.11,16.608,29.533,39.017,68.292,64,56
"594","2024-08-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.3,26,32.9,38.4,0.2,0.2,16.5,22.26,19.654,32.133,42.004,55.042,71,47
"595","2024-08-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.9,26.2,33.8,38.1,0,0,18.4,23.72,28.471,46.046,44.95,54.75,87,63
"596","2024-08-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.8,26,34.2,39.1,2.3,2.3,16.5,20.88,39.446,58.637,40.429,55.875,115,73
"597","2024-08-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.9,27.3,35.1,38.6,0.3,0.3,23.4,21.85,35.904,53.833,37.517,49.583,110,72
"598","2024-08-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.1,28,36.4,41.5,0.2,0.2,20.6,23.38,34.708,51.625,43.771,46.625,104,70
"599","2024-08-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.1,27.1,36.8,40.8,18.8,18.8,22,21.16,28.225,42.142,53.071,48.042,100,68
"600","2024-08-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.2,25.9,35.1,40.4,0,0,12.9,23.22,93.05,133.529,98.287,82.625,176,114
"601","2024-08-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.9,26.5,36.4,41.8,0,0,17.5,23.46,78.775,115.233,52.625,110.5,186,114
"602","2024-08-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.3,26.3,35.5,40.5,0,0,18,24.17,59.946,89.683,44.058,74.292,168,104
"603","2024-08-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.5,26.7,35.6,40.5,0.4,0.4,19.2,22.42,53.479,80.558,41.133,77.667,153,88
"604","2024-08-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,31,26.6,36.5,41.5,0.8,0.8,17.6,23.12,54.063,79.979,43.592,44.958,147,83
"605","2024-08-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.2,25.4,34.4,40.8,11.4,11.4,12.3,13.48,57.096,83.179,95.596,24.625,152,87
"606","2024-08-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.3,25.1,31.6,38.6,9.4,9.4,15.8,20.3,36.371,54.883,74.462,33.875,163,99
"607","2024-08-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.5,27,33.3,38.6,0.8,0.8,16.6,22.49,18.85,33.208,47.758,50.125,102,69
"608","2024-08-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,29,25.2,33.2,38.2,0,0,14,22.69,37.35,59.4,78.4,34.417,104,70
"609","2024-08-31","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.4,25.4,34.7,38.9,0,0,14.4,22.14,40.517,63.975,64.079,68,110,72
"610","2024-09-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.3,24.7,36.7,42,0.1,0.1,17.1,22.31,80.475,121.858,54.604,99.542,168,104
"611","2024-09-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.1,26.7,36.9,41.2,0.6,0.6,15.4,19.78,64.713,98.029,65.725,60.667,168,104
"612","2024-09-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.6,27,30.3,34.6,1.5,1.5,18.4,10.16,35.596,57.775,74.2,32.292,160,96
"613","2024-09-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.3,26.3,33.2,37.5,1.9,1.9,16.5,17.76,45.85,72.033,55.062,76.917,135,77
"614","2024-09-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.6,25.7,35.1,39.4,0,0,17.6,21.4,28.433,45.137,40.458,68.625,126,77
"615","2024-09-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.7,25.4,34.4,37.6,0,0,16.2,20.33,30.671,50.004,44.738,55.292,99,68
"616","2024-09-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.8,25.7,34.8,37.9,0.2,0.2,18,20.6,30.683,51.354,40.763,57.625,98,67
"617","2024-09-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.6,26.1,34.1,37.4,0.1,0.1,20.6,21.16,17.967,29.446,39.867,31.958,91,65
"618","2024-09-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.7,26.3,34.1,38.2,0.5,0.5,19.5,20.98,18.558,30.812,36.188,37.708,67,36
"619","2024-09-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.2,26.6,31.6,33.7,17.4,17.4,22.9,9.12,19.729,33.804,40.95,46,77,53
"620","2024-09-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.3,26.2,31.8,36.2,25.7,25.7,22.7,13.65,18.45,29.675,29.617,24.958,70,39
"621","2024-09-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.4,26.5,31,36,0.2,0.2,18.3,13.84,30.417,48.329,34.962,64.75,93,65
"622","2024-09-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.6,25.9,32.7,38.2,0,0,13.7,21.21,38.938,59.142,36.937,23.583,106,70
"623","2024-09-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.7,24.6,31.1,36,0.1,0.1,17.3,19.25,15.858,25.087,30.4,16.917,117,74
"624","2024-09-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.6,26.5,32,35,0.9,0.9,31.4,19.56,12.242,21.729,28.342,41.75,63,32
"625","2024-09-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.3,26.2,28.7,34.4,51.8,51.8,56.2,3.42,13.525,21.262,31.633,16.333,60,28
"626","2024-09-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.3,26.2,31.6,35.5,0.5,0.5,22.5,14.41,20.171,31.854,28.938,26.333,71,40
"627","2024-09-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.6,25.1,30.7,34.5,1.1,1.1,22.2,17.78,13.496,22.729,28.767,26.375,75,50
"628","2024-09-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.5,26.9,30.6,33.7,4.2,4.2,34.2,17.29,10.842,18.429,23.667,17.167,58,27
"629","2024-09-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.7,25.9,27.9,33,75.7,75.7,19.8,2.31,20.121,30.046,51.079,9.417,69,44
"630","2024-09-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.2,21.7,27.8,31.6,4.8,4.8,29.9,10.94,24.158,37.671,49.325,29.292,89,64
"631","2024-09-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.5,19.3,25,24.5,0,0,30.2,13.04,20.583,36.488,47.412,50.208,79,57
"632","2024-09-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,22,17.8,25.9,27,0,0,17.3,18.72,26.537,42.437,68.442,22.5,81,60
"633","2024-09-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.6,21.1,25,28.3,2.5,2.5,10,6.73,55.304,83.467,77.804,6.458,141,81
"634","2024-09-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.6,21.2,26.8,30.9,6.4,6.4,6.2,8.15,50.237,75.096,78.979,6.625,163,99
"635","2024-09-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,25,22.8,27.5,30.3,0,0,15.3,13.14,21.458,37.133,60.546,33.542,137,80
"636","2024-09-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.8,22.1,28.1,30,0.5,0.5,20.5,18.16,25.921,48.463,46.613,73.375,89,64
"637","2024-09-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.2,21.3,27.5,30,0,0,21,18.96,23.571,42.796,38.762,85.375,84,62
"638","2024-09-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.9,23.3,28.9,31.4,0,0,23,16.57,18.133,34.071,30.683,72.917,77,54
"639","2024-09-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.1,23.8,29.1,32.4,1.2,1.2,19.9,16.67,23.15,40.9,34.55,66.75,78,56
"640","2024-10-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.7,20.2,25.2,29.4,4.9,4.9,33.2,11.53,19.217,31.175,39.967,32.583,78,54
"641","2024-10-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.9,16.3,23.4,20.5,0,0,27.2,15.87,15.913,28.371,33.279,60.292,69,38
"642","2024-10-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.9,16.1,22.7,20.2,0.2,0.2,26.2,19.61,15.358,26.988,44.175,51.333,64,40
"643","2024-10-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,20,14.9,24.5,22.8,0,0,24.4,16.35,17.396,30.054,49.979,48.333,66,47
