"","X","sale_id","pinx","sale_date","sale_price","sale_nbr","sale_warning","join_status","join_year","latitude","longitude","area","city","zoning","subdivision","present_use","land_val","imp_val","year_built","year_reno","sqft_lot","sqft","sqft_1","sqft_fbsmt","grade","fbsmt_grade","condition","stories","beds","bath_full","bath_3qtr","bath_half","garb_sqft","gara_sqft","wfnt","golf","greenbelt","noise_traffic","view_rainier","view_olympics","view_cascades","view_territorial","view_skyline","view_sound","view_lakewash","view_lakesamm","view_otherwater","view_other","submarket"
"20798",543356,"2022..31867","..8091670640",2022-10-17,730000,3,"   ","new",2022,47.3482560720261,-122.042859325301,56,"MAPLE VALLEY","R-6","SUN RIDGE AT ELK RUN DIV NO. 03",2,218000,560000,2014,0,5000,2050,930,0,8,0,3,2,5,2,1,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
"20799",543357,"2022..31868","..8091670640",2022-10-17,730000,4,"   ","new",2022,47.3482560720261,-122.042859325301,56,"MAPLE VALLEY","R-6","SUN RIDGE AT ELK RUN DIV NO. 03",2,218000,560000,2014,0,5000,2050,930,0,8,0,3,2,5,2,1,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
"20800",543358,"2022..31874","..5646600067",2022-10-28,1148000,3,"   ","new",2022,47.6088430869165,-122.312081407619,15,"SEATTLE","LR1 (M)","MORLERS REPLAT BLK 21 EDES-KNIGHT",29,288000,647000,2009,0,1483,2010,670,80,8,8,3,2.5,3,1,1,1,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"20801",543359,"2022..31876","..8615800150",2022-10-21,699950,2,"   ","new",2022,47.6713737225099,-122.31146257318,44,"SEATTLE","LR3 (M)","THOMPSONS UNIVERSITY ADD",29,295000,460000,1999,0,856,1330,420,0,8,0,3,3,2,2,0,1,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"20802",543360,"2022..31879","..1972201594",2022-10-19,990000,4,"   ","new",2022,47.6512382521928,-122.348066517027,42,"SEATTLE","LR3 (M1)","DENNY & HOYTS ADD",29,302000,749000,2010,0,1595,1720,570,580,9,9,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"20803",543361,"2022..31881","..3613700080",2022-10-17,2158000,2,"   ","new",2022,47.5777876161546,-121.991092717789,69,"SAMMAMISH","R4","IRONGATE",2,459000,1657000,2020,0,5850,3640,1550,0,10,0,3,2,5,2,1,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O"
"20804",543362,"2022..31893","..5379802912",2022-10-28,1047000,1,"   ","new",2022,47.4551206037545,-122.275450376702,24,"SeaTac","UL-7200","MC MICKEN HEIGHTS DIV NO. 02",2,234000,848000,2022,0,14279,4380,2090,0,9,0,3,2,5,5,0,1,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"20805",543363,"2022..31908","..2425049068",2022-10-20,10500000,1,"   ","new",2022,47.6394217310813,-122.24083962407,33,"MEDINA","R20","",2,6996000,3348000,2000,0,34434,7180,2350,1920,13,13,3,2,5,4,1,1,0,710,6,0,0,3,0,0,0,3,0,0,4,0,0,0,"S"
"20806",543364,"2022..31910","..7417700664",2022-10-19,665000,5,"   ","miss99",2022,47.7719268696468,-122.308514519371,3,"SHORELINE","R12","ROSE ADD NO. 02",2,354000,308000,1969,0,7140,1400,1400,0,7,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A"
"20807",543365,"2022..31911","..0186000110",2022-10-27,1720000,5,"   ","new",2022,47.7175672738361,-122.160597698634,93,"KIRKLAND","RSA 8","ALLISON ESTATES",2,759000,857000,1999,0,6253,2930,1670,0,9,0,3,2,4,2,0,1,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"20808",543366,"2022..31918","..7237450580",2022-10-19,710000,3,"   ","new",2022,47.3550770745407,-122.061081359891,56,"MAPLE VALLEY","R-6","RESERVE AT MAPLE VALLEY THE",2,218000,516000,2014,0,3712,2240,900,0,8,0,3,2,4,2,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
"20809",543367,"2022..31919","..7237450580",2022-10-19,710000,4,"   ","new",2022,47.3550770745407,-122.061081359891,56,"MAPLE VALLEY","R-6","RESERVE AT MAPLE VALLEY THE",2,218000,516000,2014,0,3712,2240,900,0,8,0,3,2,4,2,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
"20810",543368,"2022..31922","..2346000080",2022-10-28,2150000,1,"   ","new",2022,47.5328169287361,-122.188851642772,64,"NEWCASTLE","R-4","ENCLAVE AT NEWCASTLE",2,731000,953000,2022,0,7534,3670,1810,0,10,0,3,2,5,2,2,1,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R"
"20811",543369,"2022..31924","..1225039095",2022-10-24,734999,1,"   ","new",2022,47.6676585737727,-122.367944653426,82,"SEATTLE","LR2 (M1)","",29,210000,447000,2021,0,780,1180,340,340,7,7,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"20812",543370,"2022..31925","..1041440470",2022-10-28,550000,3,"   ","new",2022,47.3245693381839,-122.166827955105,62,"AUBURN","R5","BRANDON MEADOWS",2,150000,471000,2013,0,3957,1981,877,0,8,0,3,2,4,2,0,1,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L"
"20813",543371,"2022..31937","..8691440100",2022-10-27,1750000,3,"   ","new",2022,47.5918486013883,-121.975436701761,69,"SAMMAMISH","R4","TROSSACHS DIV NO. 15",2,514000,1473000,2013,0,5562,3240,1510,0,10,0,3,2,4,4,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O"
"20814",543372,"2022..31938","..9578140340",2022-10-19,850000,3,"   ","new",2022,47.2963665011868,-122.354400926551,54,"FEDERAL WAY","RS7.2","WYNSTONE PLAT AT FEDERAL WAY",2,160000,530000,2013,0,7806,2938,1264,0,8,0,3,2,5,2,0,1,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I"
"20815",543373,"2022..31941","..7299601710",2022-10-27,635000,3,"   ","new",2022,47.2602874907493,-122.198589821333,87,"AUBURN","PUD","RIDGE AT BOWMAN CREEK THE",2,127000,456000,2013,0,5507,2010,970,0,8,0,3,2,4,2,0,1,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L"
"20816",543374,"2022..31962","..6181400140",2022-10-31,575000,3,"   ","new",2022,47.3035730842803,-122.280029867472,55,"FEDERAL WAY","RS9.6","NORTHLAKE RIDGE",2,153000,486000,2004,0,4500,2370,970,0,7,0,4,2,4,2,0,1,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I"
"20817",543375,"2022..31966","..9828702674",2022-10-25,852500,3,"   ","new",2022,47.6186963594201,-122.300940780342,15,"SEATTLE","LR2 (M)","YESLERS H L 2ND ADD SUPL",29,288000,487000,2008,0,1037,1540,530,490,8,8,3,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"20818",543376,"2022..31970","..1806900222",2022-10-12,1316000,1,"   ","new",2022,47.62068836561,-122.310415743099,13,"SEATTLE","LR3 (M)","CRANE D M ADD",29,146000,549000,2020,0,1827,1570,500,0,9,0,3,3,2,1,1,0,400,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"D"
"20819",543377,"2022..31978","..1225039094",2022-10-18,933500,1,"   ","new",2022,47.6677564161755,-122.367985433099,82,"SEATTLE","LR2 (M1)","",29,210000,586000,2021,0,1348,1420,510,420,7,7,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"20820",543378,"2022..31994","..0098000020",2022-10-24,1990000,5,"   ","new",2022,47.5849269068293,-121.967803296688,69,"SAMMAMISH","R1","ALDARRA DIV NO. 01",2,568000,1528000,2003,0,12946,4580,2860,0,11,0,3,2,5,3,0,1,0,920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"O"
"20821",543379,"2022..32003","..0242850120",2022-10-24,700000,2,"   ","new",2022,47.2675760443684,-122.230947637531,87,"PACIFIC","RS 6","ANTHEM HEIGHTS SUBDIVISION",2,103000,548000,2016,0,6833,3060,1370,0,8,0,3,2,4,2,1,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L"
"20822",543380,"2022..32009","..2867300300",2022-10-27,1080000,3,"   ","new",2022,47.3026634676551,-122.385743834784,53,"FEDERAL WAY","RS7.2","GRANDE VISTA",2,277000,705000,2008,0,7200,4310,1810,770,10,9,3,2,4,4,0,1,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I"
"20823",543381,"2022..32012","..1422250370",2022-09-30,1278292,1,"   ","new",2022,47.4785854406303,-121.735308255606,80,"NORTH BEND","LDR","CASCADE CANYON PHASE I",2,405000,402000,2022,0,6600,2850,2170,0,9,0,3,1.5,4,4,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"20824",543382,"2022..32028","..2895800440",2022-10-24,765000,2,"   ","new",2022,47.5164785807697,-122.347077911645,23,"KING COUNTY","R18","GREENBRIDGE MASTER PLAT",2,131000,630000,2014,0,2752,2170,1000,0,8,0,3,2,5,1,2,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G"
"20825",543383,"2022..32037","..6673080020",2022-10-17,1720000,2,"   ","new",2022,47.775151200703,-122.159201902273,38,"WOODINVILLE","R-6"," ",2,452000,1047000,2018,0,5039,3520,1530,0,8,0,3,2,4,3,1,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"20826",543384,"2022..32039","..7625700062",2022-10-20,738000,2,"   ","new",2022,47.5539765672657,-122.381971748128,48,"SEATTLE","LR1 (M)","SEA VIEW PARK",29,169000,410000,2018,0,870,1320,460,0,8,0,3,3,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"F"
"20827",543385,"2022..32045","..8576021020",2022-10-25,550000,2,"   ","new",2022,47.3092888640124,-122.032897154698,57,"BLACK DIAMOND","MPD","TEN TRAILS PP1A DIVISION 2",29,175000,354000,2020,0,2544,1780,280,0,8,0,3,3,3,1,1,1,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
"20828",543386,"2022..32051","..2254501586",2022-10-31,774950,1,"   ","new",2022,47.6084248710022,-122.313794461675,15,"SEATTLE","LR3 (M)","EDES & KNIGHTS ADD SUPPL",29,258000,427000,2016,0,638,1170,390,390,9,9,3,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"D"
"20829",543387,"2022..32058","..1683400136",2022-10-21,750000,2,"   ","new",2022,47.5834075277775,-122.313625948035,79,"SEATTLE","LR3 (M1)","COLLEGE GROUNDS ADD",29,205000,487000,2015,0,675,1390,450,0,8,0,3,3,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"E"
"20830",543388,"2022..32062","..3342102680",2022-10-28,1900000,1,"   ","new",2022,47.5223095824641,-122.203764822378,63,"RENTON","R-8","HILLMANS LAKE WASH GARDEN OF EDEN NO. 01",2,652000,1187000,2022,0,5325,3600,1500,0,9,0,3,2,4,1,2,1,0,700,0,0,0,0,0,0,0,2,0,0,1,0,0,0,"S"
"20831",543389,"2022..32078","..3448000542",2022-10-28,549000,3,"   ","new",2022,47.7166594348136,-122.297548410551,7,"SEATTLE","LR3 (M)","HOMEWOOD PARK ADD",29,208000,301000,2006,0,1060,1076,496,84,7,7,3,2,2,1,0,1,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"20832",543390,"2022..32079","..2827100078",2022-10-29,560000,3,"   ","new",2022,47.7349274676163,-122.346685607874,1,"SHORELINE","R48","GOLF CLUB ACRES",29,150000,351000,2003,0,1706,1530,980,550,7,7,3,1,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A"
"20833",543391,"2022..32080","..2621420130",2022-11-01,610000,3,"   ","new",2022,47.3610827106323,-122.184211365344,62,"KENT","SR-6","FOX RIDGE ADDITION 1",2,135000,440000,1999,0,7282,2010,1000,0,7,0,3,2,3,2,0,1,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L"
"20834",543392,"2022..32083","..6149000050",2022-10-24,1240200,1,"   ","new",2022,47.346177757026,-122.173911947452,62,"AUBURN","R1","NORTH RIDGEVIEW",2,220000,473000,2022,0,10081,3680,1370,670,9,8,3,2,5,3,0,1,0,680,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"L"
"20835",543393,"2022..32084","..9523100736",2022-11-02,2150000,3,"   ","new",2022,47.6679308829062,-122.355138745579,42,"SEATTLE","NR3","WOODLAND PARK ADD SUPL",2,743000,1438000,2018,0,5043,3480,1490,340,9,8,3,2,4,2,0,1,550,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,"B"
"20836",543394,"2022..32091","..2895870970",2022-10-19,935000,1,"   ","new",2022,47.5129798635848,-122.340716286464,23,"KING COUNTY","R18","GREENBRIDGE DIVISION 8",2,0,0,2022,0,4913,2600,1150,0,8,0,3,2,5,2,1,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G"
"20837",543395,"2022..32096","..7853280460",2022-10-24,1730000,5,"   ","new",2022,47.5388743649386,-121.861648219157,75,"SNOQUALMIE","MU","SNOQUALMIE RIDGE PLAT 15 PCL B & C",2,610000,1152000,2005,0,6527,4390,1380,1370,9,9,3,2,5,3,0,1,0,620,0,1,0,0,0,0,0,2,0,0,0,0,0,0,"N"
"20838",543396,"2022..32106","..1447700300",2022-10-20,1400000,2,"   ","new",2022,47.4782019046487,-121.768149437563,80,"NORTH BEND","LDR","CEDAR LANDING PHASE 1",2,405000,830000,2020,0,7831,3530,1620,0,8,0,3,2,5,2,1,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"20839",543397,"2022..32111","..9325200060",2022-10-27,985000,2,"   ","new",2022,47.4353921468691,-122.328172625534,96,"BURIEN","RS-7200","WESTWOOD RIDGE",2,199000,709000,2014,0,6978,3090,1400,0,8,0,3,2,5,3,1,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G"
"20840",543398,"2022..32112","..7338221090",2022-10-28,575000,4,"   ","new",2022,47.335436691873,-122.217424517334,27,"AUBURN","PUD","RIVERPOINTE",2,118000,438000,2006,0,3703,2150,920,0,7,0,3,2,4,2,0,1,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I"
"20841",543399,"2022..32113","..8691390200",2022-10-28,1800000,3,"   ","new",2022,47.6001565756798,-121.971733747366,69,"SAMMAMISH","R6","TROSSACHS DIV NO. 10",2,514000,1375000,2003,0,6914,4030,1960,0,9,0,3,2,4,2,1,1,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O"
"20842",543400,"2022..32116","..3575301260",2022-10-21,1600000,5,"   ","new",2022,47.6187060603424,-122.06632629929,35,"SAMMAMISH","R4","INGLEWOOD ADD",2,568000,1300000,2014,0,5000,3050,1340,500,8,8,3,2,4,2,0,1,480,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"O"
"20843",543401,"2022..32119","..9315850490",2022-10-19,1885337,1,"   ","new",2022,47.5428099661595,-122.022062669799,75,"ISSAQUAH","UV","WESTRIDGE NORTH AT ISSAQUAH HIGHLANDS",2,622000,413000,2022,0,5054,3020,1360,100,9,9,3,2,5,2,1,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"20844",543402,"2022..32121","..0179001048",2022-10-20,490000,4,"   ","new",2022,47.4933918679187,-122.275240056007,24,"TUKWILA","LDR","ALLENTOWN ADD",2,163000,295000,2002,0,3000,1190,470,0,7,0,3,2,2,2,0,1,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"20845",543403,"2022..32133","..1662500074",2022-10-17,820000,2,"   ","new",2022,47.5422694254467,-122.285004593411,21,"SEATTLE","RSL (M)","COFFMAN GARDEN TRACTS",2,448000,355000,2004,0,5001,2320,960,0,7,0,3,2,4,2,0,1,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"E"
"20846",543404,"2022..32153","..3304300230",2022-10-21,1225000,2,"   ","new",2022,47.4831460196736,-122.134643043869,32,"RENTON","R-4","HIGHLANDS PARK",2,330000,905000,2012,0,7562,3220,1390,0,9,0,3,2,4,2,0,1,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K"
"20847",543405,"2022..32158","..4019300437",2022-10-21,153728,3,"   ","miss99",2022,47.7596044455224,-122.2907803441,4,"LAKE FOREST PARK","RS 20000","LAKE FOREST PARK ADD",2,420000,245000,1952,0,9720,1870,1030,840,6,6,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A"
"20848",543406,"2022..32162","..1924059098",2022-10-24,3050000,5,"   ","new",2022,47.5491422283772,-122.212130888221,34,"MERCER ISLAND","R-15","",2,1304000,2172000,2015,0,11734,4220,2190,2030,11,11,3,1,5,3,0,2,0,420,0,0,0,1,0,0,0,0,0,0,2,0,0,0,"S"
"20849",543407,"2022..32166","..1725059327",2022-10-24,2150000,4,"   ","new",2022,47.6607553572072,-122.192595212995,74,"KIRKLAND","RS 8.5","",2,962000,1369000,2001,0,8508,3220,1530,0,10,0,3,2,3,2,1,1,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"20850",543408,"2022..32171","..2767601201",2022-10-26,899000,2,"   ","new",2022,47.6749901064469,-122.383946628629,19,"SEATTLE","LR1 (M)","GILMAN PARK ADD BLKS 01 THRU 47",29,282000,577000,2015,0,1270,1230,510,210,8,8,3,2,3,1,1,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"20851",543409,"2022..32172","..1223089088",2022-10-28,1422800,3,"   ","new",2022,47.4844455831397,-121.730638707353,80,"KING COUNTY","RA2.5","",2,456000,971000,2001,0,63728,3860,1980,0,9,0,3,2,4,2,0,1,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"20852",543410,"2022..32187","..0122029013",2022-11-01,825000,5,"   ","new",2022,47.4282866221368,-122.502290710428,100,"KING COUNTY","RA5","",2,256000,664000,2005,0,142441,1671,1238,0,8,0,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H"
"20853",543411,"2022..32202","..6817750840",2022-10-24,614990,2,"   ","new",2022,47.4282801415459,-122.188320490664,51,"KENT","SR-8","PLATEAU AT PANTHER LAKE",2,192000,415000,2011,0,3290,1714,725,0,8,0,3,2,4,2,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K"
"20854",543412,"2022..32210","..8691430110",2022-10-31,2100000,3,"   ","new",2022,47.5947750554446,-121.9746259111,69,"SAMMAMISH","R4","TROSSACHS DIV NO. 14",2,532000,1672000,2011,0,8436,4130,1950,0,10,0,3,2,5,2,2,1,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O"
"20855",543413,"2022..32211","..5711400030",2022-11-02,420000,5,"   ","miss99",2022,47.2071230910363,-122.019458156499,41,"KING COUNTY","UR","MOWICH VIEW HOMES-BSP",2,185000,213000,1937,2002,11443,1020,1020,0,6,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
"20856",543414,"2022..32215","..4019500010",2022-10-06,1175000,4,"   ","new",2022,47.7733430171797,-122.265357365484,38,"KENMORE","R6","LAKE FOREST PARK HILLS",2,344000,834000,2010,0,5456,2470,1010,0,8,0,3,2,3,2,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"20857",543415,"2022..32228","..8691360780",2022-11-01,1974000,4,"   ","new",2022,47.5999331120433,-121.982751386722,69,"SAMMAMISH","R4","TROSSACHS DIV NO. 07",2,592000,1663000,2000,0,10386,4000,2070,0,11,0,3,2,4,3,0,1,0,750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"O"
"20858",543416,"2022..32232","..1806900221",2022-10-28,1300000,1,"   ","new",2022,47.6206886850612,-122.310608883134,13,"SEATTLE","LR3 (M)","CRANE D M ADD",29,146000,827000,2020,0,3094,1660,590,0,9,0,3,3,2,1,1,0,430,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"D"
"20859",543417,"2022..32243","..7237300210",2022-10-25,590000,5,"   ","new",2022,47.3698151831132,-122.125133839257,86,"COVINGTON","R6","RESERVE THE",2,294000,287000,2003,0,4000,1770,960,0,7,0,3,2,3,2,0,1,0,440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"K"
"20860",543418,"2022..32251","..4016800310",2022-11-02,1050000,2,"   ","new",2022,47.3620590838929,-122.272621083692,27,"KENT","SR-6","LAKE FENWICK TRS",2,146000,838000,2004,0,18000,4610,2000,1250,10,9,3,2,3,3,0,1,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I"
"20861",543419,"2022..32252","..9268851380",2022-11-02,880000,6,"   ","new",2022,47.5394274080641,-122.026793726207,75,"ISSAQUAH","UV","WEST HIGHLANDS PARK",29,442000,462000,2012,0,998,1620,650,80,8,7,3,2.5,3,1,1,1,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"20862",543420,"2022..32259","..8894200100",2022-10-25,844000,4,"   ","new",2022,47.328138292985,-122.364539167359,52,"FEDERAL WAY","RS9.6","VENTANA",2,220000,701000,2005,0,9651,3186,1428,0,10,0,3,2,5,2,0,1,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I"
"20863",543421,"2022..32262","..9284800011",2022-10-20,583000,3,"   ","new",2022,47.5534547553856,-122.365747601454,18,"SEATTLE","LR1 (M)","WEST SIDE ADD PLAT NO. 01",29,255000,290000,2008,0,1994,1300,500,300,7,7,3,2,3,1,2,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"20864",543422,"2022..32279","..1232001076",2022-10-20,850000,1,"   ","new",2022,47.6859934090401,-122.377444473913,19,"SEATTLE","LR1 (M1)","BURKE & FARRARS 5TH ADD",29,282000,429000,2022,0,1139,1520,480,480,8,8,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"20865",543423,"2022..32280","..1220069091",2022-10-31,1300000,6,"   ","new",2022,47.2359452194611,-121.983054545752,40,"KING COUNTY","RA5","",2,343000,981000,1999,0,202989,3320,2550,0,10,0,3,2,3,2,0,1,0,870,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"M"
"20866",543424,"2022..32297","..8562891090",2022-10-25,740000,4,"   ","new",2022,47.376124613215,-122.126486824776,86,"COVINGTON","R6","TAMARACK",2,281000,449000,2003,0,5533,2910,1430,0,8,0,3,2,4,2,0,1,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K"
"20867",543425,"2022..32298","..0255450410",2022-10-20,770000,3,"   ","new",2022,47.3706017596969,-122.017511575206,56,"MAPLE VALLEY","R-6","ARBORS AT ROCK CREEK PH 1",2,218000,542000,2014,0,4200,2060,970,0,8,0,3,2,3,2,0,1,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
"20868",543426,"2022..32304","..8663240030",2022-10-25,1000000,3,"   ","new",2022,47.7316199633606,-122.178195749139,73,"KIRKLAND","RSA 8","TOTEM GREEN",2,302000,1016000,2013,0,2712,1990,870,0,8,0,3,2,4,2,0,1,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"20869",543427,"2022..32306","..3347400143",2022-11-03,817500,1,"   ","new",2022,47.4994256618041,-122.279636857402,24,"TUKWILA","LDR","HILLMANS CD MEADOW GARDENS DIV NO. 01",2,184000,718000,2022,0,7800,2910,1240,0,8,0,3,2,4,2,1,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"20870",543428,"2022..32308","..3904100045",2022-10-27,618800,1,"   ","new",2022,47.5350608785074,-122.278425917372,21,"SEATTLE","LR2 (M)","KITTINGERS ADD",29,203000,235000,2008,0,1136,1220,530,160,7,7,3,2,3,2,0,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"E"
"20871",543429,"2022..32309","..0034001655",2022-11-04,1270000,4,"   ","new",2022,47.53093333994,-122.388975718393,17,"SEATTLE","NR3","ADAMS 1ST ADD TO FAUNTLEROY PARK",2,494000,718000,2005,0,5200,1960,880,1080,9,9,3,1,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,"F"
"20872",543430,"2022..32315","..8891800110",2022-10-28,2040000,1,"   ","new",2022,47.5752466266774,-122.121944100878,47,"BELLEVUE","R-5","VEDANA",2,439000,1091000,2022,0,5096,3960,1700,470,10,10,3,2,5,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"R"
"20873",543431,"2022..32325","..3438500923",2022-11-04,940000,4,"   ","new",2022,47.5480868965527,-122.356343594855,18,"SEATTLE","NR3","HOMECROFT ADD",2,273000,589000,2016,0,6604,2630,1210,0,8,0,3,2,5,2,0,1,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"20874",543432,"2022..32332","..7589200172",2022-11-02,724900,1,"   ","new",2022,47.6892128238083,-122.374329793654,82,"SEATTLE","LR2 (M1)","SCHEUERMANS GARDEN ACRE TRACTS NO. 02",29,210000,465000,2021,0,1042,1250,350,0,7,0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"20875",543433,"2022..32333","..3278614030",2022-10-19,812500,2,"   ","new",2022,47.5422079117622,-122.374052069843,77,"SEATTLE","LR2 (M)","HIGH POINT COMMUNITY BLK 25-35",2,257000,527000,2020,0,1999,2170,860,430,7,7,3,2,3,3,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"20876",543434,"2022..32338","..3278613320",2022-11-03,699000,4,"   ","new",2022,47.5433441708638,-122.367613285668,77,"SEATTLE","LR3 (M)","HIGH POINT COMMUNITY BLK 25-35",29,247000,365000,2014,0,1728,1710,700,310,7,7,3,2,3,2,1,1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"20877",543435,"2022..32339","..2708430320",2022-11-02,895000,3,"   ","new",2022,47.4083686282026,-122.203068631169,59,"KENT","SR-6","GARRISON GLEN",2,222000,549000,2015,0,11714,3024,1306,0,8,0,3,2,4,2,0,1,0,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"K"
"20878",543436,"2022..32340","..2124079100",2022-10-25,2850000,2,"   ","new",2022,47.5491836113916,-121.924328864136,75,"KING COUNTY","RA10","",2,606000,2282000,2019,0,437778,7660,2800,2800,10,10,3,2,5,5,1,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"20879",543437,"2022..32354","..6610001013",2022-10-25,1150000,1,"   ","new",2022,47.6613155022907,-122.355873834882,42,"SEATTLE","LR1 (M)","PALATINE HILL ADD",29,318000,635000,2022,0,1092,1590,510,80,9,8,3,3,3,1,1,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"20880",543438,"2022..32357","..0721069071",2022-10-25,765000,3,"   ","new",2022,47.3152264485332,-122.101168239817,58,"KING COUNTY","RA5","",2,255000,487000,2006,0,20037,2160,2160,0,9,0,3,1,3,1,1,1,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
